"DEPARTURES_SCHEDULED","DEPARTURES_PERFORMED","PAYLOAD","SEATS","PASSENGERS","FREIGHT","MAIL","DISTANCE","RAMP_TO_RAMP","AIR_TIME","UNIQUE_CARRIER_NAME","CARRIER","ORIGIN","DEST","AIRCRAFT_GROUP","AIRCRAFT_TYPE","AIRCRAFT_CONFIG","YEAR","QUARTER","MONTH","DISTANCE_GROUP","CLASS",
0.00,6.00,20056.00,50.00,0.00,2190.00,114.00,61.00,254.00,230.00,"Tatonduk Outfitters Limited d/b/a Everts Air Alaska and Everts Air Cargo","3K","AIN","ATK",4,"416",2,2000,1,2,1,"F",
0.00,23.00,83122.00,184.00,10.00,323.00,13.00,87.00,1067.00,975.00,"Tatonduk Outfitters Limited d/b/a Everts Air Alaska and Everts Air Cargo","3K","AIN","BRW",4,"416",2,2000,1,2,1,"F",
0.00,7.00,25298.00,56.00,9.00,2086.00,2904.00,94.00,291.00,263.00,"Tatonduk Outfitters Limited d/b/a Everts Air Alaska and Everts Air Cargo","3K","AIN","PIZ",4,"416",2,2000,1,2,1,"F",
0.00,4.00,92622.00,176.00,25.00,6471.00,2710.00,289.00,234.00,214.00,"Reeve Aleutian Airways Inc.","RV","AKN","ANC",5,"550",3,2000,1,2,1,"F",
0.00,1.00,12000.00,0.00,0.00,0.00,0.00,289.00,111.00,97.00,"Tatonduk Outfitters Limited d/b/a Everts Air Alaska and Everts Air Cargo","3K","AKN","ANC",1,"150",2,2000,1,2,1,"F",
0.00,4.00,120000.00,0.00,0.00,1679.00,0.00,289.00,417.00,352.00,"Tatonduk Outfitters Limited d/b/a Everts Air Alaska and Everts Air Cargo","3K","AKN","ANC",2,"218",2,2000,1,2,1,"F",
0.00,6.00,89863.00,264.00,67.00,7802.00,15050.00,332.00,444.00,406.00,"Reeve Aleutian Airways Inc.","RV","AKN","CDB",5,"550",3,2000,1,2,1,"F",
0.00,1.00,20811.00,60.00,35.00,4038.00,1058.00,71.00,23.00,17.00,"Reeve Aleutian Airways Inc.","RV","AKN","DLG",5,"550",3,2000,1,2,1,"F",
0.00,15.00,429210.00,724.00,420.00,31495.00,76573.00,71.00,393.00,264.00,"Alaska Airlines Inc.","AS","AKN","DLG",6,"621",3,2000,1,2,1,"F",
0.00,6.00,177921.00,1.00,1.00,2694.00,25757.00,97.00,250.00,202.00,"Tatonduk Outfitters Limited d/b/a Everts Air Alaska and Everts Air Cargo","3K","AKN","ILI",2,"218",2,2000,1,2,1,"F",
