"DEPARTURES_SCHEDULED","DEPARTURES_PERFORMED","PAYLOAD","SEATS","PASSENGERS","FREIGHT","MAIL","DISTANCE","RAMP_TO_RAMP","AIR_TIME","UNIQUE_CARRIER_NAME","CARRIER","ORIGIN","DEST","AIRCRAFT_GROUP","AIRCRAFT_TYPE","AIRCRAFT_CONFIG","YEAR","QUARTER","MONTH","DISTANCE_GROUP","CLASS",
0.00,1.00,48979.00,0.00,0.00,11850.00,0.00,1094.00,240.00,211.00,"Express One International Inc.","JKQ","BRD","JFK",7,"715",2,2000,3,9,3,"P",
0.00,1.00,6155.00,0.00,0.00,3468.00,0.00,1230.00,165.00,155.00,"Reliant Airlines","RLQ","BRO","DAY",6,"681",2,2000,3,9,3,"P",
0.00,1.00,10500.00,46.00,15.00,0.00,0.00,290.00,175.00,165.00,"ExpressJet Airlines Inc.","RU","BRO","EFD",4,"441",1,2000,3,9,1,"F",
0.00,1.00,6155.00,0.00,0.00,0.00,0.00,678.00,115.00,105.00,"Reliant Airlines","RLQ","BRO","ELP",6,"681",2,2000,3,9,2,"P",
0.00,1.00,10500.00,46.00,36.00,0.00,0.00,289.00,155.00,95.00,"ExpressJet Airlines Inc.","RU","BRO","HOU",4,"441",1,2000,3,9,1,"F",
0.00,1.00,5812.00,0.00,0.00,1399.00,0.00,682.00,115.00,105.00,"Reliant Airlines","RLQ","BRO","LIT",6,"681",2,2000,3,9,2,"P",
0.00,1.00,5887.00,0.00,0.00,3874.00,0.00,682.00,120.00,110.00,"Reliant Airlines","RLQ","BRO","LIT",6,"681",2,2000,3,9,2,"P",
0.00,1.00,6009.00,0.00,0.00,4481.00,0.00,682.00,110.00,100.00,"Reliant Airlines","RLQ","BRO","LIT",6,"681",2,2000,3,9,2,"P",
0.00,1.00,5887.00,0.00,0.00,2700.00,0.00,770.00,130.00,115.00,"Reliant Airlines","RLQ","BRO","MEM",6,"681",2,2000,3,9,2,"P",
0.00,1.00,6128.00,0.00,0.00,0.00,0.00,770.00,130.00,120.00,"Reliant Airlines","RLQ","BRO","MEM",6,"681",2,2000,3,9,2,"P",
0.00,1.00,5887.00,0.00,0.00,0.00,0.00,770.00,115.00,105.00,"Reliant Airlines","RLQ","BRO","MEM",6,"681",2,2000,3,9,2,"P",
0.00,1.00,5963.00,0.00,0.00,0.00,0.00,770.00,125.00,110.00,"Reliant Airlines","RLQ","BRO","MEM",6,"681",2,2000,3,9,2,"P",
0.00,1.00,5887.00,0.00,0.00,0.00,0.00,770.00,120.00,110.00,"Reliant Airlines","RLQ","BRO","MEM",6,"681",2,2000,3,9,2,"P",
0.00,1.00,6046.00,0.00,0.00,0.00,0.00,770.00,115.00,105.00,"Reliant Airlines","RLQ","BRO","MEM",6,"681",2,2000,3,9,2,"P",
0.00,1.00,5887.00,0.00,0.00,0.00,0.00,770.00,110.00,95.00,"Reliant Airlines","RLQ","BRO","MEM",6,"681",2,2000,3,9,2,"P",
0.00,1.00,5963.00,0.00,0.00,0.00,0.00,770.00,120.00,110.00,"Reliant Airlines","RLQ","BRO","MEM",6,"681",2,2000,3,9,2,"P",
0.00,1.00,5923.00,0.00,0.00,0.00,0.00,770.00,120.00,110.00,"Reliant Airlines","RLQ","BRO","MEM",6,"681",2,2000,3,9,2,"P",
0.00,1.00,5963.00,0.00,0.00,0.00,0.00,770.00,125.00,115.00,"Reliant Airlines","RLQ","BRO","MEM",6,"681",2,2000,3,9,2,"P",
0.00,1.00,5963.00,0.00,0.00,0.00,0.00,770.00,115.00,105.00,"Reliant Airlines","RLQ","BRO","MEM",6,"681",2,2000,3,9,2,"P",
0.00,1.00,6063.00,0.00,0.00,0.00,0.00,770.00,115.00,100.00,"Reliant Airlines","RLQ","BRO","MEM",6,"681",2,2000,3,9,2,"P",
0.00,3.00,90000.00,0.00,0.00,46665.00,0.00,87.00,114.00,85.00,"Tatonduk Outfitters Limited d/b/a Everts Air Alaska and Everts Air Cargo","3K","BRW","AIN",2,"218",2,2000,3,9,1,"F",
0.00,28.00,87354.00,241.00,43.00,8532.00,37745.00,87.00,1286.00,1174.00,"Tatonduk Outfitters Limited d/b/a Everts Air Alaska and Everts Air Cargo","3K","BRW","AIN",4,"416",2,2000,3,9,1,"F",
0.00,1.00,2900.00,0.00,0.00,45.00,0.00,249.00,79.00,72.00,"Tatonduk Outfitters Limited d/b/a Everts Air Alaska and Everts Air Cargo","3K","BRW","AKP",2,"218",2,2000,3,9,1,"F",
0.00,19.00,574110.00,584.00,152.00,21118.00,1694.00,725.00,2014.00,1803.00,"Alaska Airlines Inc.","AS","BRW","ANC",6,"621",3,2000,3,9,2,"F",
0.00,3.00,34800.00,0.00,0.00,28090.00,0.00,59.00,102.00,74.00,"Tatonduk Outfitters Limited d/b/a Everts Air Alaska and Everts Air Cargo","3K","BRW","ATK",2,"218",2,2000,3,9,1,"F",
0.00,13.00,38028.00,115.00,21.00,1610.00,12118.00,59.00,431.00,379.00,"Tatonduk Outfitters Limited d/b/a Everts Air Alaska and Everts Air Cargo","3K","BRW","ATK",4,"416",2,2000,3,9,1,"F",
0.00,7.00,210000.00,2.00,2.00,133471.00,0.00,503.00,916.00,840.00,"Tatonduk Outfitters Limited d/b/a Everts Air Alaska and Everts Air Cargo","3K","BRW","FAI",2,"218",2,2000,3,9,2,"F",
0.00,55.00,1541150.00,3560.00,1713.00,14896.00,31617.00,503.00,4282.00,3789.00,"Alaska Airlines Inc.","AS","BRW","FAI",6,"621",3,2000,3,9,2,"F",
0.00,9.00,28456.00,77.00,29.00,3658.00,387.00,151.00,565.00,529.00,"Tatonduk Outfitters Limited d/b/a Everts Air Alaska and Everts Air Cargo","3K","BRW","NUI",4,"416",2,2000,3,9,1,"F",
0.00,1.00,30000.00,1.00,1.00,1126.00,0.00,314.00,97.00,89.00,"Tatonduk Outfitters Limited d/b/a Everts Air Alaska and Everts Air Cargo","3K","BRW","PHO",2,"218",2,2000,3,9,1,"F",
0.00,15.00,44442.00,132.00,28.00,4441.00,11489.00,180.00,1175.00,1115.00,"Tatonduk Outfitters Limited d/b/a Everts Air Alaska and Everts Air Cargo","3K","BRW","PIZ",4,"416",2,2000,3,9,1,"F",
