"DEPARTURES_SCHEDULED","DEPARTURES_PERFORMED","PAYLOAD","SEATS","PASSENGERS","FREIGHT","MAIL","DISTANCE","RAMP_TO_RAMP","AIR_TIME","UNIQUE_CARRIER_NAME","CARRIER","ORIGIN","DEST","AIRCRAFT_GROUP","AIRCRAFT_TYPE","AIRCRAFT_CONFIG","YEAR","QUARTER","MONTH","DISTANCE_GROUP","CLASS",
0.00,1.00,34800.00,142.00,50.00,405.00,0.00,692.00,220.00,114.00,"Delta Air Lines Inc.","DL","ABE","ATL",6,"655",1,2000,1,1,2,"F",
0.00,1.00,36560.00,141.00,111.00,0.00,0.00,82.00,35.00,21.00,"United Air Lines Inc.","UA","ABE","LGA",7,"715",1,2000,1,1,1,"F",
0.00,2.00,69600.00,284.00,192.00,120.00,2706.00,1269.00,356.00,318.00,"Delta Air Lines Inc.","DL","ABQ","ATL",6,"655",1,2000,1,1,3,"F",
0.00,2.00,57090.00,214.00,80.00,521.00,2314.00,1269.00,334.00,292.00,"Delta Air Lines Inc.","DL","ABQ","ATL",6,"620",1,2000,1,1,3,"F",
0.00,1.00,51135.00,183.00,121.00,0.00,401.00,1269.00,194.00,170.00,"Delta Air Lines Inc.","DL","ABQ","ATL",6,"622",1,2000,1,1,3,"F",
0.00,1.00,37400.00,124.00,35.00,42.00,59.00,328.00,78.00,60.00,"America West Airlines Inc.","HP","ABQ","PHX",6,"698",1,2000,1,1,1,"F",
0.00,3.00,90518.00,423.00,381.00,787.00,1350.00,896.00,522.00,469.00,"Continental Air Lines Inc.","CO","ABQ","SFO",6,"655",1,2000,1,1,2,"F",
0.00,1.00,32700.00,128.00,25.00,19.00,0.00,493.00,93.00,79.00,"Delta Air Lines Inc.","DL","ABQ","SLC",6,"619",1,2000,1,1,1,"F",
0.00,1.00,15617.00,66.00,31.00,0.00,0.00,146.00,75.00,53.00,"ExpressJet Airlines LLC","EV","ABY","ATL",4,"442",1,2000,1,1,1,"F",
0.00,3.00,80632.00,222.00,69.00,379.00,4660.00,1192.00,471.00,437.00,"Reeve Aleutian Airways Inc.","RV","ADK","ANC",7,"711",3,2000,1,1,3,"F",
